userid,date.crea,score,n.matches,n.updates.photo,n.photos,last.connex,last.up.photo,last.pr.update,gender,sent.ana,length.prof,voyage,laugh,photo.elevator,photo.beach,Country
1734,7/5/2014,0.656232782,4,1,3,8/29/2014,8/2/2014,NA,0,4.370262631,34.91872295,1,0,0,0,Germany
1735,1/22/2014,1.365886893,10,1,7,2/11/2014,2/7/2014,NA,1,3.239549691,30.49449632,0,0,0,0,England
1736,11/17/2016,1.180215297,8,1,3,12/2/2016,11/29/2016,NA,1,5.979984625,0,0,0,0,0,France
1737,11/9/2009,0.830930043,8,2,3,12/25/2009,11/22/2009,NA,0,1.11213009,13.9076055,0,0,1,0,Germany
1738,10/29/2018,0.745999698,6,3,2,12/29/2018,11/12/2018,NA,0,0.251078806,35.37140469,0,0,0,1,England
1739,12/23/2017,5.319129612,32,1,2,1/26/2018,1/20/2018,NA,1,8.392312481,16.58269501,0,0,0,1,France
1740,12/6/2018,3.546039224,32,4,2,1/30/2019,1/12/2019,NA,0,7.789462681,0,0,0,0,0,Germany
1741,10/20/2016,2.256108027,19,4,2,12/23/2016,11/25/2016,NA,0,5.417047961,32.48213964,0,0,0,0,England
1742,6/27/2019,2.143149759,19,1,9,7/12/2019,7/2/2019,NA,1,4.782232855,0,0,0,1,0,France
1743,9/5/2011,2.055857152,18,1,4,9/22/2011,9/17/2011,NA,1,6.055075193,0,0,0,1,0,Germany
1744,3/14/2014,0.883343118,15,1,3,5/4/2014,4/9/2014,NA,0,3.197149301,24.81071264,0,1,1,1,England
1745,3/29/2009,2.331360647,20,3,4,4/15/2009,4/17/2009,NA,1,6.811074212,40.50766441,0,0,0,0,France
1746,10/17/2011,3.075310865,27,3,3,12/23/2011,11/7/2011,NA,0,6.502386841,0,0,0,0,0,Germany
1747,8/14/2014,2.608393739,23,3,4,9/17/2014,9/7/2014,NA,1,6.363138253,30.17227618,0,0,0,0,England
1748,9/28/2012,3.991229872,36,4,7,10/14/2012,10/12/2012,NA,1,3.840501509,24.04208624,0,0,0,0,France
1749,12/18/2017,3.026402751,51,1,2,2/7/2018,1/18/2018,NA,0,9.71248069,17.39251873,0,0,1,1,Germany
1750,4/6/2010,2.299207284,14,3,6,5/8/2010,5/7/2010,NA,1,3.93349104,15.25372674,1,0,0,1,England
1751,6/27/2016,1.360873343,10,1,5,8/17/2016,7/11/2016,NA,0,1.35555479,21.63648627,0,0,0,0,France
1752,3/4/2019,4.036632015,44,1,1,4/20/2019,3/20/2019,NA,0,6.471005968,0,0,1,0,0,Germany
1753,8/4/2010,3.7191618,21,4,3,8/29/2010,8/23/2010,NA,1,7.915263751,0,0,0,0,1,England
1754,10/31/2013,0.873507582,6,0,3,11/22/2013,11/19/2013,NA,1,4.435259882,21.99784015,0,1,0,0,France
1755,4/2/2014,1.742740723,8,2,4,4/23/2014,4/18/2014,NA,1,7.837793009,36.04051285,0,0,0,1,Germany
1756,9/23/2013,0.685325786,4,2,4,10/17/2013,10/15/2013,NA,1,3.886102598,24.4445383,0,0,1,0,England
1757,10/13/2012,1.385632441,20,2,4,12/14/2012,11/19/2012,NA,0,4.423401766,24.26592584,0,1,1,0,France
1758,12/11/2013,0.60893222,3,-1,6,1/19/2014,1/17/2014,NA,1,7.279945549,0,0,1,0,0,Germany
1759,3/11/2011,0.59215621,9,2,2,4/25/2011,3/24/2011,NA,0,1.874440409,24.48195602,0,1,1,1,England
1760,4/23/2017,1.911361384,16,3,1,6/4/2017,5/10/2017,NA,0,5.931698953,30.91078441,0,0,0,0,France
1761,11/24/2015,1.900717109,24,2,2,1/13/2016,12/14/2015,NA,0,6.060318833,9.82871985,0,0,1,0,Germany
1762,5/19/2015,1.451901435,13,2,3,5/24/2015,5/19/2015,NA,1,5.24171444,22.27098752,0,1,0,0,England
1763,11/18/2015,2.60750176,23,3,2,12/2/2015,12/6/2015,NA,1,3.799240609,42.24099457,0,0,0,0,France
1764,9/28/2010,1.778020232,10,2,6,11/9/2010,10/26/2010,NA,1,6.808194861,20.33429303,0,1,0,1,Germany
1765,2/5/2010,1.397245524,19,3,2,3/30/2010,2/27/2010,NA,0,2.081928981,33.21478458,1,0,1,0,England
1766,6/15/2009,1.266322732,11,1,3,6/30/2009,6/23/2009,NA,1,2.449577391,35.58848693,0,1,0,0,France
1767,7/12/2011,1.278791704,11,3,2,8/7/2011,8/4/2011,NA,1,5.93112253,28.22836878,0,1,0,0,Germany
1768,4/24/2010,0.790959883,4,-1,2,5/2/2010,4/27/2010,NA,1,2.526857963,35.80947138,0,0,0,0,England
1769,6/10/2019,5.160414968,48,1,4,6/29/2019,6/23/2019,NA,1,6.623300162,37.81636952,0,0,0,0,France
1770,5/27/2018,4.555067176,42,1,5,7/16/2018,6/23/2018,NA,0,7.509964278,13.94869621,0,0,0,0,Germany
1771,6/27/2014,3.207534466,29,1,2,9/2/2014,7/22/2014,NA,0,6.51641908,24.99569943,0,0,0,0,England
1772,7/12/2009,1.760548347,10,0,2,8/2/2009,8/4/2009,NA,1,3.883401259,0,0,1,0,1,France
1773,6/10/2013,1.24396013,17,1,4,7/20/2013,6/23/2013,NA,0,4.597171605,30.66532694,0,1,1,0,Germany
1774,11/19/2014,1.229852759,9,1,3,1/10/2015,12/16/2014,NA,0,4.28162969,19.02683802,0,0,0,0,England
1775,6/13/2009,2.440087886,21,3,7,7/7/2009,7/3/2009,NA,1,6.200792643,0,0,0,0,0,France
1776,12/7/2009,3.332863571,30,2,3,2/28/2010,1/3/2010,NA,0,6.583715712,30.4789661,0,0,0,0,Germany
1777,4/30/2012,1.361556598,10,1,2,5/5/2012,4/30/2012,NA,1,1.944457702,0,0,0,0,0,England
1778,12/5/2011,1.21381988,9,4,5,12/27/2011,12/29/2011,NA,1,4.380481496,36.80816777,0,0,0,0,France
1779,8/23/2017,1.594542275,16,1,10,9/24/2017,9/20/2017,NA,1,4.398997412,0,1,0,1,0,Germany
1780,10/31/2017,1.502134126,7,3,4,11/26/2017,11/17/2017,NA,1,5.547675397,54.39410268,0,0,0,1,England
1781,3/31/2016,4.905689002,31,2,2,4/18/2016,4/13/2016,NA,1,5.630224539,0,0,0,1,1,France
1782,5/25/2017,1.776325015,14,0,3,6/20/2017,6/7/2017,NA,1,4.638600105,0,0,0,0,0,Germany
1783,6/2/2011,0.650103514,5,1,5,7/18/2011,6/5/2011,NA,0,2.755440113,0,0,0,0,1,England
1784,9/16/2013,3.713959612,34,4,6,10/26/2013,10/20/2013,NA,1,6.408504993,21.62826455,0,0,0,0,France
1785,5/19/2014,5.212531358,49,2,5,6/6/2014,5/29/2014,NA,1,10.75040745,0,0,0,0,0,Germany
1786,4/3/2016,2.779153933,24,2,2,5/18/2016,5/4/2016,NA,0,6.254268491,0,0,0,0,0,England
1787,11/18/2016,0.843628617,5,4,2,12/26/2016,11/18/2016,NA,0,6.125915547,0,0,0,0,0,France
1788,4/14/2011,1.676948067,13,0,4,4/29/2011,4/19/2011,NA,1,5.747382231,0,0,0,0,0,Germany
1789,11/4/2015,0.959597313,6,0,4,12/10/2015,11/20/2015,NA,0,0.895258651,25.65667759,0,0,0,0,England
1790,7/5/2016,0.99759382,6,-1,2,7/26/2016,7/23/2016,NA,1,6.780850449,23.15384299,0,0,0,0,France
1791,6/22/2009,2.038640868,17,2,1,8/27/2009,7/30/2009,NA,0,5.464283019,49.98834141,0,0,0,0,Germany
1792,3/8/2015,1.873205507,15,1,2,5/4/2015,3/29/2015,NA,0,6.139479013,0,0,0,0,0,England
1793,9/14/2010,0.751829756,5,-1,4,10/13/2010,10/5/2010,NA,1,4.36022326,18.82317842,1,0,0,0,France
1794,1/7/2013,4.37995242,46,3,4,2/6/2013,2/1/2013,NA,1,10.28693198,0,1,0,0,0,Germany
1795,4/13/2010,2.737926672,27,4,6,6/6/2010,5/17/2010,NA,0,7.142785825,24.00664945,1,0,0,0,England
1796,8/3/2009,4.827685847,45,2,3,8/31/2009,8/24/2009,NA,1,7.792736902,24.2472664,0,0,0,0,France
1797,8/17/2019,1.416686163,13,3,2,8/27/2019,8/19/2019,NA,1,3.287982773,0,0,1,0,0,Germany
1798,2/15/2012,1.468543165,15,2,1,4/11/2012,3/13/2012,NA,0,6.906467742,0,0,0,0,1,England
1799,12/28/2017,3.220761355,29,1,1,2/15/2018,1/18/2018,NA,0,5.966564203,13.42995574,0,0,0,0,France
1800,3/14/2016,1.883486179,15,0,4,5/5/2016,4/15/2016,NA,0,2.654990033,33.94910241,0,0,0,0,Germany
1801,7/23/2013,1.451065372,11,2,5,9/5/2013,8/12/2013,NA,0,7.820318647,8.796754388,0,0,0,0,England
1802,3/28/2018,1.475360601,11,2,2,4/23/2018,4/16/2018,NA,2,3.845577827,0,0,0,1,0,France
1803,12/16/2016,1.012635847,8,3,3,1/28/2017,1/8/2017,NA,0,5.557528433,37.21244694,0,1,0,0,Germany
1804,1/6/2015,2.848313906,29,2,3,1/29/2015,1/21/2015,NA,1,4.729521268,0,0,1,0,0,England
1805,11/11/2010,2.487174789,21,1,4,12/21/2010,11/25/2010,NA,0,4.655317882,32.57546276,0,0,0,0,France
1806,11/29/2016,1.14850245,8,1,2,1/7/2017,1/9/2017,NA,1,5.447623294,19.40273043,0,0,0,0,Germany
1807,12/20/2009,0.785311708,5,1,2,1/25/2010,1/22/2010,NA,1,1.822204997,33.22422423,1,0,0,0,England
1808,6/18/2017,1.982637011,19,1,3,6/24/2017,6/18/2017,NA,1,4.902622633,21.44494045,1,0,0,0,France
1809,4/13/2010,5.147525865,48,4,7,5/8/2010,5/8/2010,NA,1,11.83361844,27.79115299,0,0,0,0,Germany
1810,3/23/2011,2.5338841,22,2,5,4/20/2011,4/14/2011,NA,1,6.159987938,28.12549826,0,0,0,0,England
1811,3/6/2010,3.009143134,27,4,2,5/9/2010,3/29/2010,NA,0,6.707954583,27.35388005,0,0,0,0,France
1812,9/3/2016,1.237284415,14,2,3,10/15/2016,9/19/2016,NA,0,6.607932196,33.01077953,0,0,1,0,Germany
1813,7/2/2012,1.666318919,13,2,5,7/28/2012,7/19/2012,NA,1,9.298514548,30.47249382,0,0,0,0,England
1814,9/2/2016,0.667631367,3,0,4,10/7/2016,10/2/2016,NA,1,4.215462127,9.279495837,0,0,0,0,France
1815,8/11/2012,2.605970468,23,0,3,9/12/2012,9/12/2012,NA,1,6.137878549,0,0,0,0,0,Germany
1816,8/26/2017,2.136795434,21,0,3,9/11/2017,9/14/2017,NA,1,5.106481482,34.8297676,0,1,0,0,England
1817,10/12/2017,1.158221068,9,2,2,11/17/2017,10/23/2017,NA,0,3.67909918,0,1,0,0,0,France
1818,2/19/2018,1.52825096,12,2,2,3/31/2018,3/8/2018,NA,0,4.950438871,54.14709568,0,0,0,0,Germany
1819,5/14/2013,1.141887862,8,4,3,7/2/2013,5/31/2013,NA,0,3.967080052,0,0,0,0,0,England
1820,3/17/2009,2.252097865,19,2,4,4/5/2009,4/1/2009,NA,2,5.378438752,29.95364787,0,0,0,0,France
1821,4/10/2016,2.239145274,28,6,1,5/16/2016,4/23/2016,NA,0,5.780687552,11.61171859,0,0,1,0,Germany
1822,4/7/2011,1.472850371,13,1,1,6/11/2011,5/5/2011,NA,0,4.146550284,0,1,0,0,0,England
1823,4/25/2013,0.741419368,4,-1,6,5/11/2013,5/8/2013,NA,1,5.330551333,31.51169296,0,0,0,0,France
1824,11/17/2011,1.715290517,14,3,4,12/27/2011,12/20/2011,NA,1,4.932894485,32.69928486,0,0,0,0,Germany
1825,1/4/2010,0.91167957,6,2,3,2/1/2010,1/12/2010,NA,0,3.62120678,19.40575074,0,0,0,0,England
1826,4/6/2019,1.75705684,14,0,2,5/28/2019,5/2/2019,NA,0,2.115460997,0,0,0,0,0,France
1827,2/20/2013,0.570731408,4,-1,2,3/24/2013,3/17/2013,NA,1,3.087820082,0,1,1,0,0,Germany
1828,12/20/2017,1.03150218,7,1,3,1/26/2018,1/22/2018,NA,1,3.486576796,26.43387015,0,0,0,0,England
1829,8/19/2014,0.627618536,3,-1,3,10/17/2014,9/10/2014,NA,0,3.081404053,31.00015958,1,0,0,0,France
1830,8/10/2010,1.800253753,15,3,4,9/21/2010,8/21/2010,NA,0,5.457205473,0,0,0,0,0,Germany
1831,4/23/2015,0.836027519,5,1,2,7/7/2015,5/12/2015,NA,0,4.064305418,32.3638696,0,0,0,0,England
1832,9/14/2012,2.137709742,18,4,1,10/14/2012,10/5/2012,NA,1,6.150093469,27.0617996,0,0,0,0,France
1833,7/21/2014,0.648009531,4,2,5,8/15/2014,8/13/2014,NA,1,6.660026683,12.53905703,1,0,0,0,Germany
1834,12/26/2014,0.943925943,7,3,1,2/24/2015,1/31/2015,NA,0,5.367155154,0,1,0,0,0,England
1835,3/19/2013,2.099892748,20,4,5,3/28/2013,3/21/2013,NA,1,3.35457568,0,1,0,0,0,France
1836,2/29/2016,0.774178925,8,0,5,4/4/2016,4/1/2016,NA,0,1.729065177,24.84335663,0,0,1,0,Germany
1837,8/8/2009,1.447913677,11,3,2,9/12/2009,9/7/2009,NA,1,2.816596484,25.26038513,0,0,0,0,England
1838,10/26/2019,1.948369966,9,0,4,11/2/2019,10/26/2019,NA,1,5.467010269,0,0,0,0,1,France
1839,6/14/2018,1.205678738,9,2,4,6/30/2018,6/22/2018,NA,2,4.231332075,0,1,0,0,0,Germany
1840,1/10/2011,0.788210502,4,-1,1,3/26/2011,2/17/2011,NA,0,4.148293423,26.07986933,0,0,0,0,England
1841,6/13/2019,1.542760841,12,3,1,7/28/2019,6/20/2019,NA,0,5.010970994,0,0,0,0,0,France
1842,9/2/2017,3.434760866,31,6,2,10/23/2017,9/19/2017,NA,0,5.243160789,44.12999165,0,0,0,0,Germany
1843,6/17/2012,1.034898078,7,2,3,8/22/2012,7/15/2012,NA,0,4.15800302,40.80755474,0,0,0,0,England
1844,3/5/2011,2.708032806,28,7,2,4/21/2011,3/7/2011,NA,0,7.744419744,23.17532901,0,1,0,0,France
1845,9/15/2017,0.945059116,6,1,3,10/27/2017,10/24/2017,NA,1,4.198912024,26.42560987,0,0,1,0,Germany
1846,11/11/2012,0.823034345,5,2,2,12/10/2012,11/14/2012,NA,0,0.945857073,0,0,0,0,0,England
1847,11/15/2016,1.438875555,13,0,2,1/25/2017,12/29/2016,NA,0,4.716234954,0,0,1,0,0,France
1848,6/9/2013,0.591316052,5,1,3,7/31/2013,6/19/2013,NA,0,0.740991391,0,0,0,1,0,Germany
1849,2/8/2013,2.975373616,16,2,5,2/24/2013,2/14/2013,NA,1,3.649168692,32.11028765,0,0,0,1,England
1850,8/11/2012,4.370351244,40,4,4,8/18/2012,8/13/2012,NA,2,8.57697074,0,0,0,0,0,France
1851,5/29/2015,1.929885897,20,1,7,7/3/2015,6/25/2015,NA,1,6.934238589,0,0,1,1,0,Germany
1852,7/29/2012,2.311121557,20,3,1,10/8/2012,8/13/2012,NA,0,4.231748591,8.441665469,0,0,0,0,England
1853,12/19/2016,2.528197962,22,1,1,2/1/2017,1/8/2017,NA,0,2.78796644,28.65905516,0,0,0,0,France
1854,3/16/2019,1.535429855,14,5,3,4/2/2019,3/27/2019,NA,1,4.270884354,0,1,0,0,0,Germany
1855,8/20/2018,1.173316033,12,1,7,9/8/2018,9/4/2018,NA,1,4.579897912,22.11745713,1,1,0,0,England
1856,9/15/2010,2.130825665,18,5,3,10/17/2010,10/12/2010,NA,1,5.07696171,0,0,0,0,0,France
1857,1/31/2016,1.347736949,10,4,6,3/3/2016,2/2/2016,NA,0,7.941429377,25.45096297,0,0,0,0,Germany
1858,4/10/2016,1.26424649,15,1,3,6/1/2016,4/20/2016,NA,0,9.457108984,0,0,0,1,0,England
1859,12/2/2017,2.85348894,28,2,3,2/8/2018,12/30/2017,NA,0,2.666543113,39.88883212,1,0,0,0,France
1860,5/19/2013,0.916371078,10,2,3,8/10/2013,6/5/2013,NA,0,0.664399774,0,0,0,1,0,Germany
1861,2/17/2014,2.23762991,19,4,1,4/4/2014,3/20/2014,NA,0,5.263149718,0,0,0,0,0,England
1862,12/29/2014,1.795459873,14,0,3,2/6/2015,1/11/2015,NA,0,4.188398769,18.5508099,0,0,0,0,France
1863,4/22/2016,1.716967753,14,4,2,5/27/2016,5/20/2016,NA,2,5.298755811,0,0,0,0,0,Germany
1864,4/3/2012,1.864713953,18,0,3,4/26/2012,4/15/2012,NA,1,4.246615559,0,1,0,0,0,England
1865,7/24/2009,2.400958355,21,2,2,8/15/2009,8/5/2009,NA,0,4.83522055,9.842269239,0,0,0,0,France
1866,12/24/2013,2.348912229,27,5,3,1/14/2014,1/9/2014,NA,1,7.623044277,42.32840236,1,1,0,0,Germany
1867,12/13/2018,1.808525656,29,3,2,1/27/2019,1/8/2019,NA,0,6.405513468,22.1565899,0,0,1,1,England
1868,9/1/2009,1.632908434,14,1,7,9/17/2009,9/13/2009,NA,1,7.001893224,0,0,0,1,0,France
1869,8/21/2014,1.616591933,13,0,5,9/21/2014,9/22/2014,NA,1,6.79138218,0,0,0,0,0,Germany
1870,11/28/2017,4.652899848,28,3,3,12/18/2017,12/12/2017,NA,1,8.780219507,0,0,0,0,1,England
1871,2/26/2013,1.630658448,13,4,6,3/14/2013,3/5/2013,NA,1,2.66222688,36.74377742,0,0,0,0,France
1872,1/2/2019,1.785950126,14,1,2,12/23/2018,1/2/2019,NA,1,3.317524143,28.04054839,0,0,0,0,Germany
1873,11/26/2014,1.776911476,15,4,5,1/7/2015,12/27/2014,NA,1,5.624307941,0,0,0,1,0,England
1874,11/10/2013,2.501864906,22,4,5,12/16/2013,12/16/2013,NA,1,5.632981133,0,0,0,0,0,France
1875,3/1/2015,1.911873717,16,3,1,5/20/2015,4/2/2015,NA,0,2.634524499,43.32607797,0,0,0,0,Germany
1876,4/10/2011,2.755624429,17,3,3,5/7/2011,5/4/2011,NA,1,5.42936809,42.04146583,1,0,0,1,England
1877,6/9/2013,1.331973188,15,2,4,7/28/2013,6/23/2013,NA,0,4.475414095,35.90609895,1,0,0,1,France
1878,11/11/2016,2.505103193,31,2,3,12/27/2016,12/9/2016,NA,0,7.30317673,0,1,0,0,1,Germany
1879,12/22/2013,0.60795927,5,2,4,2/4/2014,1/3/2014,NA,0,4.265883823,30.64901861,0,0,1,0,England
1880,2/14/2016,1.556683347,12,0,7,3/10/2016,3/6/2016,NA,1,3.560348213,0,0,0,0,0,France
1881,12/1/2013,1.535063833,15,2,2,1/6/2014,12/5/2013,NA,0,5.622449093,18.96117389,0,1,0,0,Germany
1882,5/1/2019,1.274151665,9,0,4,6/17/2019,6/11/2019,NA,2,2.002725607,0,1,0,0,1,England
1883,1/30/2010,1.729645448,9,3,5,2/25/2010,2/25/2010,NA,1,2.067301948,0,0,0,1,1,France
1884,9/24/2015,2.812691237,25,3,4,11/29/2015,11/1/2015,NA,0,5.72603809,22.87493261,0,0,0,0,Germany
1885,3/4/2009,1.313030975,10,2,8,3/26/2009,3/13/2009,NA,1,5.680250005,38.36707407,0,0,0,0,England
1886,3/19/2012,0.84305131,5,0,4,4/5/2012,3/30/2012,NA,1,4.981448904,0,0,0,1,0,France
1887,8/24/2016,1.151125375,8,2,4,9/15/2016,9/14/2016,NA,1,2.008373074,24.22085036,0,0,0,0,Germany
1888,3/4/2011,1.959566101,11,2,4,3/21/2011,3/22/2011,NA,1,6.998530801,0,1,0,0,1,England
1889,6/23/2016,1.054791487,7,4,3,8/9/2016,8/11/2016,NA,1,0.036121018,0,0,0,0,0,France
1890,10/9/2019,3.875642765,35,2,2,12/13/2019,11/10/2019,NA,0,5.29459814,0,0,0,0,0,Germany
1891,12/4/2016,3.703761421,34,2,1,12/25/2016,12/22/2016,NA,2,6.888666761,16.42700854,0,0,1,0,England
1892,3/13/2014,2.811195384,25,6,7,4/10/2014,4/1/2014,NA,1,5.505713201,32.45001034,0,0,0,0,France
1893,4/30/2018,3.061335072,27,2,5,5/27/2018,5/17/2018,NA,1,10.96757467,0,0,0,0,0,Germany
1894,1/4/2011,1.505740803,12,1,2,2/28/2011,2/2/2011,NA,0,1.980676625,37.31132335,0,0,0,0,England
1895,5/2/2012,3.071231445,45,2,6,7/6/2012,5/22/2012,NA,0,7.579323023,31.57673003,1,0,1,0,France
1896,6/26/2019,1.033074759,7,1,2,7/17/2019,7/4/2019,NA,2,7.049703444,9.399499612,1,0,1,0,Germany
1897,7/23/2017,0.927550156,7,1,6,9/11/2017,8/10/2017,NA,0,3.282607223,25.66957377,1,0,0,0,England
1898,8/5/2016,2.062269862,17,2,3,8/31/2016,8/24/2016,NA,1,2.527259728,39.13588488,0,0,0,0,France
1899,4/6/2011,4.164688783,38,1,2,4/24/2011,4/20/2011,NA,2,11.39967657,36.56271275,0,0,0,0,Germany
1900,6/3/2017,2.548942245,25,2,6,7/9/2017,7/8/2017,NA,1,1.76107077,0,1,0,0,0,England
1901,1/5/2016,0.958942362,8,4,2,1/22/2016,1/15/2016,NA,1,6.266626901,0,1,0,1,0,France
1902,4/21/2014,1.208737652,13,3,3,5/25/2014,4/21/2014,NA,0,0.568389821,0,1,0,0,1,Germany
1903,11/11/2019,1.104985578,8,4,3,12/9/2019,12/2/2019,NA,1,2.642979093,10.93252234,0,0,0,0,England
1904,2/1/2015,0.955012139,9,0,4,3/14/2015,3/5/2015,NA,1,4.445786739,0,1,1,0,0,France
1905,9/16/2014,0.868831852,5,2,8,10/16/2014,10/5/2014,NA,1,1.386560139,28.78219675,0,0,0,0,Germany
1906,10/26/2016,0.706771268,4,0,3,12/3/2016,11/25/2016,NA,1,4.209313578,0,0,0,0,0,England
1907,8/6/2019,1.078448488,7,2,3,8/23/2019,8/12/2019,NA,1,5.387017638,38.09124004,0,0,0,0,France
1908,10/8/2015,0.689931952,5,1,3,11/3/2015,10/20/2015,NA,0,6.093939576,46.35730335,0,0,0,1,Germany
1909,12/7/2019,1.548169225,16,0,5,1/15/2020,1/12/2020,NA,1,4.064023288,0,1,1,0,0,England
1910,11/8/2017,1.216310166,9,2,5,12/17/2017,12/13/2017,NA,1,4.098033339,0,0,0,0,0,France
1911,2/5/2013,1.158837441,8,1,3,3/3/2013,2/9/2013,NA,0,3.204719028,27.7472954,0,0,0,0,Germany
1912,11/8/2015,0.724343872,7,2,4,12/7/2015,11/26/2015,NA,0,4.085291626,34.05309756,0,0,1,0,England
1913,10/24/2012,1.201090879,9,1,5,12/12/2012,12/9/2012,NA,1,2.478421168,25.97018514,0,0,0,0,France
1914,5/14/2014,0.653266917,4,1,4,6/28/2014,5/28/2014,NA,0,2.393753915,25.3903312,0,1,0,0,Germany
1915,3/3/2019,2.91075513,26,2,7,3/18/2019,3/6/2019,NA,1,6.321331519,43.63470158,0,0,0,0,England
1916,7/22/2016,2.356578129,20,1,1,9/7/2016,8/6/2016,NA,0,5.072565447,11.84205019,0,0,0,0,France
1917,9/2/2014,1.009819955,7,2,3,9/14/2014,9/8/2014,NA,1,5.398445268,0,0,0,0,0,Germany
1918,5/31/2009,1.706633909,21,1,3,7/30/2009,6/17/2009,NA,0,6.12346233,39.35148306,0,0,1,0,England
1919,7/20/2017,1.928436707,16,4,2,8/15/2017,8/15/2017,NA,1,10.62710813,0,0,0,0,0,France
1920,7/18/2011,4.894812853,45,4,3,8/24/2011,7/31/2011,NA,0,8.214625761,42.95938777,0,0,0,0,Germany
1921,9/23/2012,1.486442731,23,4,2,11/1/2012,10/15/2012,NA,0,4.729755187,32.01006063,0,0,1,1,England
1922,9/10/2011,1.358659384,12,2,5,10/20/2011,9/26/2011,NA,0,5.302650955,27.52569746,1,0,0,0,France
1923,4/1/2018,2.805533316,25,4,4,4/16/2018,4/18/2018,NA,1,6.210096593,0,0,0,0,0,Germany
1924,5/28/2014,1.929598115,16,1,4,6/30/2014,6/28/2014,NA,1,5.425246933,28.81719394,0,0,0,0,England
1925,12/23/2019,1.806452851,15,1,3,1/22/2020,1/16/2020,NA,1,5.617373079,13.56139594,0,0,0,0,France
1926,1/17/2017,1.911401937,24,3,1,2/4/2017,1/24/2017,NA,0,4.752908451,27.23452195,0,0,1,0,Germany
1927,1/7/2012,1.139599513,8,2,6,1/8/2012,1/7/2012,NA,1,2.07332516,0,0,0,0,0,England
1928,12/8/2011,1.954162334,16,0,5,1/3/2012,12/29/2011,NA,1,5.605270828,0,0,0,0,0,France
1929,10/1/2019,1.93264832,16,0,3,11/25/2019,10/23/2019,NA,0,7.67689499,35.87152593,0,0,0,0,Germany
1930,6/13/2018,2.269063711,19,0,4,7/19/2018,7/1/2018,NA,0,4.597658773,15.1565882,0,0,0,0,England
1931,11/22/2017,0.908849731,8,0,6,2/4/2018,1/2/2018,NA,0,9.421955519,19.07967521,0,0,0,1,France
1932,12/11/2018,2.825948144,18,2,3,12/22/2018,12/13/2018,NA,1,5.276038224,0,0,1,0,1,Germany
1933,11/9/2011,1.500448814,12,0,5,12/15/2011,12/12/2011,NA,1,2.423646449,14.3998092,0,0,0,0,England
1934,6/18/2017,3.463371518,31,5,4,7/13/2017,7/5/2017,NA,1,8.330478296,0,0,0,0,0,France
1935,2/29/2012,1.410264181,19,2,2,4/17/2012,3/22/2012,NA,0,5.226710906,6.441939114,1,0,1,0,Germany
1936,10/22/2012,1.102572827,8,2,1,12/16/2012,11/28/2012,NA,0,3.278435498,23.63578651,0,0,0,0,England
1937,4/2/2014,4.249983226,39,3,3,4/26/2014,4/20/2014,NA,1,6.085195486,28.72524231,0,0,0,0,France
1938,6/23/2016,1.063456453,7,2,1,7/16/2016,6/24/2016,NA,0,4.612199381,39.45398826,0,0,0,0,Germany
1939,2/5/2012,0.719772444,7,0,4,3/24/2012,3/4/2012,NA,0,4.453837429,0,0,0,1,0,England
1940,8/7/2013,2.005131724,17,0,4,9/21/2013,8/26/2013,NA,0,3.800063229,29.37946465,0,0,0,0,France
1941,6/16/2017,1.747735126,14,3,4,7/28/2017,7/2/2017,NA,0,6.3941451,0,0,0,0,0,Germany
1942,7/17/2018,2.245301909,21,1,5,9/13/2018,8/14/2018,NA,0,3.048993334,0,1,0,0,0,England
1943,2/8/2019,1.381866978,13,0,3,4/5/2019,3/1/2019,NA,0,6.464749199,12.98683664,0,1,0,0,France
1944,3/15/2017,1.386362043,10,3,1,5/2/2017,4/8/2017,NA,0,3.286268042,0,0,0,0,0,Germany
1945,9/3/2015,2.607621991,23,6,6,9/30/2015,9/22/2015,NA,1,5.001718598,30.86939105,0,0,0,0,England
1946,5/1/2015,2.989835459,30,1,2,6/17/2015,5/8/2015,NA,0,4.905722887,23.26002953,1,0,0,0,France
1947,8/14/2013,2.038773692,10,1,4,8/28/2013,8/22/2013,NA,1,7.14132857,27.00502632,0,0,0,1,Germany
1948,8/3/2017,1.569128758,12,2,3,9/3/2017,8/7/2017,NA,0,6.11223446,0,0,0,0,0,England
1949,6/7/2012,2.165784658,22,1,3,6/22/2012,6/14/2012,NA,1,2.923043032,0,0,1,1,0,France
1950,2/5/2014,3.222988785,29,2,4,4/13/2014,3/8/2014,NA,0,6.761654863,34.34721188,0,0,0,0,Germany
1951,9/2/2017,3.502425061,32,1,3,10/27/2017,9/30/2017,NA,0,4.240915917,39.64413982,0,0,0,0,England
1952,11/11/2010,1.024893602,7,4,5,1/8/2011,12/9/2010,NA,0,2.678611306,33.32931648,0,0,0,0,France
1953,10/11/2010,5.013397745,32,6,6,11/22/2010,11/14/2010,NA,1,5.259350303,0,0,0,1,1,Germany
1954,4/11/2017,1.629195044,20,2,5,6/3/2017,4/23/2017,NA,0,4.921447876,30.02695521,0,0,1,0,England
1955,8/2/2013,1.651315341,9,1,5,9/1/2013,8/26/2013,NA,1,3.309427527,0,0,1,0,1,France
1956,7/18/2016,1.697909494,13,5,3,8/4/2016,7/31/2016,NA,1,1.610731708,0,0,0,0,0,Germany
